commodity,signal,confidence,timestamp
manmad(ms),price falling,0.36,2012-01-01
manmad(ms),price falling,0.14,2012-02-01
manmad(ms),high volatility,0.02,2012-03-01
manmad(ms),demand rising,0.29,2012-04-01
manmad(ms),price falling,0.11,2012-05-01
manmad(ms),demand rising,0.32,2012-06-01
manmad(ms),demand rising,0.16,2012-07-01
manmad(ms),demand rising,0.15,2012-08-01
manmad(ms),price falling,0.17,2012-09-01
manmad(ms),demand rising,0.64,2012-10-01
manmad(ms),demand rising,0.16,2012-11-01
manmad(ms),demand rising,0.2,2012-12-01
manmad(ms),demand rising,0.22,2013-01-01
manmad(ms),high volatility,0.03,2013-02-01
manmad(ms),price falling,0.31,2013-03-01
manmad(ms),high volatility,0.04,2013-04-01
manmad(ms),high volatility,0.01,2013-05-01
manmad(ms),demand rising,0.51,2013-06-01
manmad(ms),demand rising,0.54,2013-07-01
manmad(ms),demand rising,0.73,2013-08-01
manmad(ms),demand rising,0.23,2013-09-01
manmad(ms),price falling,0.26,2013-10-01
manmad(ms),price falling,0.22,2013-11-01
manmad(ms),price falling,0.52,2013-12-01
manmad(ms),price falling,0.27,2014-01-01
manmad(ms),price falling,0.26,2014-02-01
manmad(ms),demand rising,0.16,2014-03-01
manmad(ms),high volatility,0.03,2014-04-01
manmad(ms),high volatility,0.01,2014-05-01
manmad(ms),demand rising,0.46,2014-06-01
manmad(ms),demand rising,0.5,2014-07-01
manmad(ms),price falling,0.17,2014-08-01
manmad(ms),price falling,0.14,2014-09-01
manmad(ms),demand rising,0.05,2014-10-01
manmad(ms),high volatility,0.03,2014-11-01
manmad(ms),high volatility,0.03,2014-12-01
manmad(ms),price falling,0.16,2015-01-01
manmad(ms),demand rising,0.11,2015-02-01
manmad(ms),price falling,0.15,2015-03-01
manmad(ms),price falling,0.07,2015-04-01
manmad(ms),demand rising,0.1,2015-05-01
manmad(ms),demand rising,0.21,2015-06-01
manmad(ms),demand rising,0.47,2015-07-01
manmad(ms),demand rising,0.98,2015-08-01
manmad(ms),high volatility,0.03,2015-09-01
manmad(ms),price falling,0.31,2015-10-01
manmad(ms),price falling,0.35,2015-11-01
manmad(ms),price falling,0.33,2015-12-01
manmad(ms),price falling,0.12,2016-01-01
manmad(ms),price falling,0.32,2016-02-01
midnapur(wb),price falling,0.1,2015-10-01
mumbai,price falling,0.13,2004-02-01
mumbai,price falling,0.32,2004-03-01
mumbai,price falling,0.2,2004-04-01
mumbai,demand rising,0.12,2004-06-01
mumbai,high volatility,0.02,2004-07-01
mumbai,high volatility,0.04,2004-08-01
mumbai,high volatility,0.04,2004-09-01
mumbai,demand rising,0.23,2004-10-01
mumbai,high volatility,0.01,2004-11-01
mumbai,price falling,0.15,2004-12-01
mumbai,price falling,0.16,2005-01-01
mumbai,price falling,0.11,2005-02-01
mumbai,price falling,0.12,2005-03-01
mumbai,demand rising,0.09,2005-04-01
mumbai,high volatility,0.01,2005-05-01
mumbai,demand rising,0.17,2005-06-01
mumbai,demand rising,0.12,2005-07-01
mumbai,demand rising,0.48,2005-08-01
mumbai,demand rising,0.52,2005-09-01
mumbai,demand rising,0.32,2005-10-01
mumbai,demand rising,0.09,2005-11-01
mumbai,price falling,0.5,2005-12-01
mumbai,price falling,0.42,2006-01-01
mumbai,price falling,0.19,2006-02-01
mumbai,high volatility,0.04,2006-03-01
mumbai,price falling,0.07,2006-04-01
mumbai,high volatility,0.01,2006-05-01
mumbai,demand rising,0.2,2006-06-01
mumbai,demand rising,0.08,2006-07-01
mumbai,demand rising,0.1,2006-08-01
mumbai,high volatility,0.04,2006-09-01
mumbai,high volatility,0.04,2006-10-01
mumbai,demand rising,0.42,2006-11-01
mumbai,demand rising,0.36,2006-12-01
mumbai,demand rising,0.17,2007-01-01
mumbai,price falling,0.07,2007-02-01
mumbai,price falling,0.31,2007-03-01
mumbai,price falling,0.18,2007-04-01
mumbai,demand rising,0.09,2007-05-01
mumbai,demand rising,0.48,2007-06-01
mumbai,demand rising,0.06,2007-07-01
mumbai,demand rising,0.33,2007-08-01
mumbai,demand rising,0.25,2007-09-01
mumbai,high volatility,0.04,2007-10-01
mumbai,price falling,0.38,2007-11-01
mumbai,price falling,0.3,2007-12-01
mumbai,price falling,0.29,2008-01-01
mumbai,high volatility,0.04,2008-02-01
mumbai,high volatility,0.03,2008-03-01
mumbai,high volatility,0.0,2008-04-01
mumbai,high volatility,0.03,2008-05-01
mumbai,demand rising,0.1,2008-06-01
mumbai,demand rising,0.62,2008-07-01
mumbai,demand rising,0.16,2008-08-01
mumbai,price falling,0.12,2008-09-01
mumbai,high volatility,0.04,2008-10-01
mumbai,demand rising,0.45,2008-11-01
mumbai,demand rising,0.11,2008-12-01
mumbai,demand rising,0.11,2009-01-01
mumbai,price falling,0.16,2009-02-01
mumbai,price falling,0.28,2009-03-01
mumbai,price falling,0.24,2009-04-01
mumbai,high volatility,0.04,2009-05-01
mumbai,demand rising,0.33,2009-06-01
mumbai,price falling,0.07,2009-07-01
mumbai,high volatility,0.03,2009-08-01
mumbai,high volatility,0.02,2009-09-01
mumbai,demand rising,0.98,2009-10-01
mumbai,demand rising,0.19,2009-11-01
mumbai,high volatility,0.02,2009-12-01
mumbai,price falling,0.22,2010-01-01
mumbai,price falling,0.23,2010-02-01
mumbai,price falling,0.29,2010-03-01
mumbai,price falling,0.13,2010-04-01
mumbai,high volatility,0.01,2010-05-01
mumbai,demand rising,0.14,2010-06-01
mumbai,high volatility,0.04,2010-07-01
mumbai,demand rising,0.16,2010-08-01
mumbai,demand rising,0.57,2010-09-01
mumbai,demand rising,0.17,2010-10-01
mumbai,demand rising,0.47,2010-11-01
mumbai,demand rising,0.36,2010-12-01
mumbai,price falling,0.18,2011-01-01
mumbai,price falling,0.63,2011-02-01
mumbai,price falling,0.38,2011-03-01
mumbai,high volatility,0.01,2011-04-01
mumbai,demand rising,0.1,2011-05-01
mumbai,demand rising,0.21,2011-06-01
mumbai,demand rising,0.09,2011-07-01
mumbai,demand rising,0.28,2011-08-01
mumbai,demand rising,0.15,2011-09-01
mumbai,price falling,0.12,2011-10-01
mumbai,high volatility,0.04,2011-11-01
mumbai,price falling,0.31,2011-12-01
mumbai,price falling,0.27,2012-01-01
mumbai,price falling,0.1,2012-02-01
mumbai,high volatility,0.02,2012-03-01
mumbai,demand rising,0.12,2012-04-01
mumbai,high volatility,0.03,2012-05-01
mumbai,demand rising,0.11,2012-06-01
mumbai,demand rising,0.2,2012-07-01
mumbai,demand rising,0.07,2012-08-01
mumbai,price falling,0.06,2012-09-01
mumbai,demand rising,0.29,2012-10-01
mumbai,demand rising,0.3,2012-11-01
mumbai,demand rising,0.13,2012-12-01
mumbai,demand rising,0.1,2013-01-01
mumbai,high volatility,0.03,2013-02-01
mumbai,price falling,0.31,2013-03-01
mumbai,price falling,0.06,2013-04-01
mumbai,high volatility,0.04,2013-05-01
mumbai,demand rising,0.45,2013-06-01
mumbai,demand rising,0.48,2013-07-01
mumbai,demand rising,0.73,2013-08-01
mumbai,demand rising,0.2,2013-09-01
mumbai,high volatility,0.01,2013-10-01
mumbai,price falling,0.23,2013-11-01
mumbai,price falling,0.53,2013-12-01
mumbai,price falling,0.31,2014-01-01
mumbai,price falling,0.35,2014-02-01
mumbai,demand rising,0.14,2014-03-01
mumbai,demand rising,0.11,2014-04-01
mumbai,demand rising,0.2,2014-05-01
mumbai,demand rising,0.53,2014-06-01
mumbai,demand rising,0.27,2014-07-01
mumbai,price falling,0.13,2014-08-01
mumbai,price falling,0.18,2014-09-01
mumbai,high volatility,0.01,2014-10-01
mumbai,demand rising,0.18,2014-11-01
mumbai,high volatility,0.01,2014-12-01
mumbai,price falling,0.2,2015-01-01
mumbai,high volatility,0.05,2015-02-01
mumbai,price falling,0.05,2015-03-01
mumbai,price falling,0.08,2015-04-01
mumbai,demand rising,0.18,2015-05-01
mumbai,demand rising,0.28,2015-06-01
mumbai,demand rising,0.12,2015-07-01
mumbai,demand rising,0.94,2015-08-01
mumbai,demand rising,0.08,2015-09-01
mumbai,price falling,0.2,2015-10-01
mumbai,price falling,0.3,2015-11-01
mumbai,price falling,0.41,2015-12-01
mumbai,price falling,0.21,2016-01-01
mumbai,price falling,0.07,2016-02-01
nagpur,price falling,0.11,2004-02-01
nagpur,price falling,0.39,2004-03-01
nagpur,price falling,0.37,2004-04-01
nagpur,demand rising,0.27,2004-06-01
nagpur,high volatility,0.03,2004-07-01
nagpur,demand rising,0.2,2004-08-01
nagpur,high volatility,0.04,2004-09-01
nagpur,demand rising,0.11,2004-10-01
nagpur,high volatility,0.01,2004-11-01
nagpur,price falling,0.37,2004-12-01
nagpur,demand rising,0.07,2005-01-01
nagpur,price falling,0.05,2005-02-01
nagpur,price falling,0.07,2005-03-01
nagpur,price falling,0.07,2005-04-01
nagpur,high volatility,0.04,2005-05-01
nagpur,demand rising,0.22,2005-06-01
nagpur,demand rising,0.24,2005-07-01
nagpur,demand rising,0.73,2005-08-01
nagpur,demand rising,0.25,2005-09-01
nagpur,demand rising,0.29,2005-10-01
nagpur,high volatility,0.01,2005-11-01
nagpur,price falling,0.49,2005-12-01
nagpur,price falling,0.38,2006-01-01
nagpur,price falling,0.23,2006-02-01
nagpur,price falling,0.06,2006-03-01
nagpur,price falling,0.08,2006-04-01
nagpur,price falling,0.08,2006-05-01
nagpur,demand rising,0.6,2006-06-01
nagpur,high volatility,0.01,2006-07-01
nagpur,demand rising,0.18,2006-08-01
nagpur,high volatility,0.04,2006-09-01
nagpur,demand rising,0.17,2006-10-01
nagpur,high volatility,0.03,2006-11-01
nagpur,demand rising,0.26,2006-12-01
nagpur,demand rising,0.73,2007-01-01
nagpur,demand rising,0.11,2007-02-01
nagpur,price falling,0.25,2007-03-01
nagpur,demand rising,0.06,2007-06-01
nagpur,demand rising,0.11,2007-08-01
nagpur,demand rising,0.43,2007-09-01
nagpur,price falling,0.38,2007-11-01
nagpur,price falling,0.4,2007-12-01
nagpur,price falling,0.35,2008-01-01
nagpur,demand rising,0.08,2008-02-01
nagpur,high volatility,0.02,2008-03-01
nagpur,price falling,0.19,2008-04-01
nagpur,price falling,0.17,2008-05-01
nagpur,demand rising,0.28,2008-06-01
nagpur,demand rising,0.8,2008-07-01
nagpur,demand rising,0.48,2008-08-01
nagpur,price falling,0.34,2008-09-01
nagpur,price falling,0.14,2008-10-01
nagpur,demand rising,0.79,2008-11-01
nagpur,high volatility,0.01,2008-12-01
nagpur,demand rising,0.13,2009-01-01
nagpur,price falling,0.07,2009-02-01
nagpur,price falling,0.28,2009-03-01
nagpur,price falling,0.33,2009-04-01
nagpur,price falling,0.06,2009-05-01
nagpur,demand rising,0.39,2009-06-01
nagpur,price falling,0.06,2009-07-01
nagpur,demand rising,0.1,2009-08-01
nagpur,demand rising,0.09,2009-09-01
nagpur,demand rising,0.9,2009-10-01
nagpur,high volatility,0.0,2009-11-01
nagpur,price falling,0.15,2009-12-01
nagpur,high volatility,0.05,2010-01-01
nagpur,price falling,0.07,2010-02-01
nagpur,price falling,0.41,2010-03-01
nagpur,price falling,0.22,2010-04-01
nagpur,price falling,0.13,2010-05-01
nagpur,demand rising,0.2,2010-06-01
nagpur,demand rising,0.2,2010-07-01
nagpur,demand rising,0.23,2010-08-01
nagpur,demand rising,0.66,2010-09-01
nagpur,demand rising,0.17,2010-10-01
nagpur,demand rising,0.11,2010-11-01
nagpur,demand rising,0.36,2010-12-01
nagpur,demand rising,0.15,2011-01-01
nagpur,price falling,0.56,2011-02-01
nagpur,price falling,0.5,2011-03-01
nagpur,price falling,0.1,2011-04-01
nagpur,price falling,0.08,2011-05-01
nagpur,demand rising,0.52,2011-06-01
nagpur,demand rising,0.14,2011-07-01
nagpur,demand rising,0.41,2011-08-01
nagpur,high volatility,0.0,2011-09-01
nagpur,price falling,0.05,2011-10-01
nagpur,price falling,0.06,2011-11-01
nagpur,price falling,0.36,2011-12-01
nagpur,price falling,0.27,2012-01-01
nagpur,high volatility,0.02,2012-02-01
nagpur,price falling,0.08,2012-03-01
nagpur,demand rising,0.17,2012-04-01
nagpur,price falling,0.26,2012-05-01
nagpur,demand rising,0.31,2012-06-01
nagpur,demand rising,0.18,2012-07-01
nagpur,demand rising,0.06,2012-08-01
nagpur,high volatility,0.03,2012-09-01
nagpur,demand rising,0.25,2012-10-01
nagpur,demand rising,0.67,2012-11-01
nagpur,high volatility,0.04,2012-12-01
nagpur,demand rising,0.08,2013-01-01
nagpur,demand rising,1.09,2013-10-01
nagpur,demand rising,0.22,2013-11-01
nagpur,price falling,0.74,2014-01-01
nagpur,demand rising,0.58,2014-06-01
nagpur,demand rising,0.06,2014-07-01
nagpur,high volatility,0.01,2014-08-01
nagpur,price falling,0.17,2014-09-01
nagpur,price falling,0.09,2014-10-01
nagpur,demand rising,0.06,2014-11-01
nagpur,high volatility,0.02,2014-12-01
nagpur,price falling,0.11,2015-01-01
nagpur,demand rising,0.17,2015-02-01
nagpur,price falling,0.08,2015-03-01
nagpur,price falling,0.15,2015-04-01
nagpur,high volatility,0.01,2015-05-01
nagpur,demand rising,0.39,2015-06-01
nagpur,demand rising,0.56,2015-07-01
nagpur,demand rising,0.68,2015-08-01
nagpur,high volatility,0.0,2015-09-01
nagpur,price falling,0.28,2015-10-01
nagpur,price falling,0.31,2015-11-01
nagpur,price falling,0.26,2015-12-01
nagpur,price falling,0.09,2016-01-01
nagpur,price falling,0.25,2016-02-01
nandgaon(ms),demand rising,1.7,2015-09-01
nandgaon(ms),price falling,0.18,2015-10-01
nandgaon(ms),price falling,0.43,2015-11-01
nandgaon(ms),price falling,0.21,2015-12-01
nasik(ms),price falling,0.13,2002-02-01
nasik(ms),price falling,0.13,2002-04-01
nasik(ms),demand rising,0.42,2002-06-01
nasik(ms),demand rising,0.27,2002-07-01
nasik(ms),demand rising,0.28,2002-08-01
nasik(ms),high volatility,0.02,2002-09-01
nasik(ms),demand rising,0.32,2002-10-01
nasik(ms),price falling,0.27,2002-11-01
nasik(ms),price falling,0.34,2002-12-01
nasik(ms),price falling,0.33,2003-01-01
nasik(ms),price falling,0.15,2003-02-01
nasik(ms),demand rising,0.48,2003-03-01
nasik(ms),demand rising,0.2,2003-04-01
nasik(ms),demand rising,0.08,2003-05-01
nasik(ms),demand rising,0.43,2003-06-01
nasik(ms),high volatility,0.02,2003-07-01
nasik(ms),demand rising,0.1,2003-08-01
nasik(ms),high volatility,0.04,2003-09-01
nasik(ms),demand rising,0.45,2003-10-01
nasik(ms),price falling,0.23,2003-11-01
nasik(ms),demand rising,0.12,2003-12-01
nasik(ms),demand rising,0.27,2004-01-01
nasik(ms),price falling,0.11,2004-02-01
nasik(ms),price falling,0.47,2004-03-01
nasik(ms),price falling,0.19,2004-04-01
nasik(ms),high volatility,0.02,2004-05-01
nasik(ms),demand rising,0.12,2004-06-01
nasik(ms),high volatility,0.03,2004-07-01
nasik(ms),demand rising,0.11,2004-08-01
nasik(ms),high volatility,0.01,2004-09-01
nasik(ms),demand rising,0.31,2004-10-01
nasik(ms),price falling,0.2,2004-11-01
nasik(ms),price falling,0.17,2004-12-01
nasik(ms),price falling,0.09,2005-01-01
nasik(ms),price falling,0.08,2005-02-01
nasik(ms),price falling,0.14,2005-03-01
nasik(ms),demand rising,0.17,2005-04-01
nasik(ms),price falling,0.11,2005-05-01
nasik(ms),demand rising,0.13,2005-06-01
nasik(ms),demand rising,0.12,2005-07-01
nasik(ms),demand rising,0.63,2005-08-01
nasik(ms),demand rising,0.68,2005-09-01
nasik(ms),demand rising,0.28,2005-10-01
nasik(ms),high volatility,0.02,2005-11-01
nasik(ms),price falling,0.52,2005-12-01
nasik(ms),price falling,0.41,2006-01-01
nasik(ms),price falling,0.23,2006-02-01
nasik(ms),price falling,0.14,2006-03-01
nasik(ms),demand rising,0.19,2006-04-01
nasik(ms),price falling,0.16,2006-05-01
nasik(ms),demand rising,0.26,2006-06-01
nasik(ms),high volatility,0.05,2006-07-01
nasik(ms),demand rising,0.17,2006-08-01
nasik(ms),price falling,0.1,2006-09-01
nasik(ms),demand rising,0.21,2006-10-01
nasik(ms),demand rising,0.18,2006-11-01
nasik(ms),demand rising,0.58,2006-12-01
nasik(ms),demand rising,0.29,2007-01-01
nasik(ms),demand rising,0.09,2007-02-01
nasik(ms),price falling,0.33,2007-03-01
nasik(ms),price falling,0.23,2007-04-01
nasik(ms),high volatility,0.04,2007-05-01
nasik(ms),demand rising,0.55,2007-06-01
nasik(ms),demand rising,0.07,2007-07-01
nasik(ms),demand rising,0.32,2007-08-01
nasik(ms),demand rising,0.25,2007-09-01
nasik(ms),price falling,0.08,2007-10-01
nasik(ms),price falling,0.33,2007-11-01
nasik(ms),price falling,0.38,2007-12-01
nasik(ms),price falling,0.43,2008-01-01
nasik(ms),high volatility,0.01,2008-02-01
nasik(ms),demand rising,0.18,2008-03-01
nasik(ms),price falling,0.13,2008-04-01
nasik(ms),price falling,0.17,2008-05-01
nasik(ms),demand rising,0.33,2008-06-01
nasik(ms),demand rising,0.67,2008-07-01
nasik(ms),demand rising,0.34,2008-08-01
nasik(ms),price falling,0.15,2008-09-01
nasik(ms),demand rising,0.05,2008-10-01
nasik(ms),demand rising,0.4,2008-11-01
nasik(ms),demand rising,0.28,2009-01-01
nasik(ms),price falling,0.14,2009-02-01
nasik(ms),price falling,0.31,2009-03-01
nasik(ms),price falling,0.35,2009-04-01
nasik(ms),high volatility,0.04,2009-05-01
nasik(ms),demand rising,0.5,2009-06-01
nasik(ms),price falling,0.08,2009-07-01
nasik(ms),high volatility,0.0,2009-08-01
nasik(ms),high volatility,0.01,2009-09-01
nasik(ms),demand rising,1.19,2009-10-01
nasik(ms),high volatility,0.01,2009-11-01
nasik(ms),high volatility,0.02,2009-12-01
nasik(ms),high volatility,0.04,2010-01-01
nasik(ms),price falling,0.23,2010-02-01
nasik(ms),price falling,0.41,2010-03-01
nasik(ms),price falling,0.14,2010-04-01
nasik(ms),demand rising,0.06,2010-05-01
nasik(ms),demand rising,0.05,2010-06-01
nasik(ms),demand rising,0.07,2010-07-01
nasik(ms),demand rising,0.25,2010-08-01
nasik(ms),demand rising,0.31,2010-09-01
nasik(ms),demand rising,0.33,2010-10-01
nasik(ms),high volatility,0.04,2010-11-01
nasik(ms),demand rising,0.7,2010-12-01
nasik(ms),price falling,0.08,2011-01-01
nasik(ms),price falling,0.59,2011-02-01
nasik(ms),price falling,0.45,2011-03-01
nasik(ms),demand rising,0.08,2011-04-01
nasik(ms),high volatility,0.01,2011-05-01
nasik(ms),demand rising,0.23,2011-06-01
nasik(ms),demand rising,0.16,2011-07-01
nasik(ms),demand rising,0.26,2011-08-01
nasik(ms),demand rising,0.09,2011-09-01
nasik(ms),price falling,0.22,2011-10-01
nasik(ms),price falling,0.22,2011-11-01
nasik(ms),price falling,0.08,2011-12-01
nasik(ms),price falling,0.29,2012-01-01
nasik(ms),price falling,0.08,2012-02-01
nasik(ms),high volatility,0.03,2012-03-01
nasik(ms),high volatility,0.04,2012-04-01
nasik(ms),price falling,0.07,2012-05-01
nasik(ms),demand rising,0.09,2012-06-01
nasik(ms),demand rising,0.34,2012-07-01
nasik(ms),demand rising,0.1,2012-08-01
nasik(ms),price falling,0.11,2012-09-01
nasik(ms),demand rising,0.35,2012-10-01
nasik(ms),demand rising,0.32,2012-11-01
nasik(ms),demand rising,0.21,2012-12-01
nasik(ms),demand rising,0.15,2013-01-01
nasik(ms),demand rising,0.15,2013-02-01
nasik(ms),price falling,0.39,2013-03-01
nasik(ms),price falling,0.15,2013-04-01
nasik(ms),high volatility,0.02,2013-05-01
nasik(ms),demand rising,0.67,2013-06-01
nasik(ms),demand rising,0.54,2013-07-01
nasik(ms),demand rising,0.19,2013-08-01
nasik(ms),price falling,0.26,2015-02-01
nasik(ms),demand rising,1.57,2015-09-01
newasa(ms),price falling,0.09,2014-12-01
newasa(ms),price falling,0.15,2015-01-01
newasa(ms),demand rising,0.15,2015-02-01
newasa(ms),price falling,0.27,2015-03-01
newasa(ms),price falling,0.1,2015-04-01
newasa(ms),demand rising,0.15,2015-05-01
newasa(ms),demand rising,0.07,2015-06-01
newasa(ms),demand rising,0.43,2015-07-01
newasa(ms),demand rising,1.4,2015-08-01
newasa(ms),high volatility,0.03,2015-09-01
newasa(ms),price falling,0.33,2015-10-01
newasa(ms),price falling,0.19,2015-11-01
newasa(ms),price falling,0.33,2015-12-01
newasa(ms),price falling,0.05,2016-01-01
newasa(ms),price falling,0.37,2016-02-01
niphad(ms),demand rising,0.48,1997-08-01
niphad(ms),demand rising,0.19,1997-09-01
niphad(ms),demand rising,0.36,1997-10-01
niphad(ms),demand rising,1.01,1997-11-01
niphad(ms),demand rising,0.18,1998-02-01
